team_id,team_name,season,week,team1_raw,score1,team2_raw,score2,notes
261,@Amarillo,1997,38,LAmarillov,20,TAbilene Cooperv,3,
261,@Amarillo,1997,39,POdessa Permian,13,LAmarillov,12,
261,@Amarillo,1997,40,LAmarillos,14,3Pampad,7,
261,@Amarillo,1997,41,LAmarillov,19,LTascosas,14,
261,@Amarillo,1997,42,LAmarillo,21,*Lubbock Montereyd,7,
261,@Amarillo,1997,43,LAmarillov,39,nPalo Durov,20,
261,@Amarillo,1997,44,xLubbock Coronadov,17,LAmarillos,14,
261,@Amarillo,1997,45,LAmarillor,16,#Lubbocky,0,
261,@Amarillo,1997,46,LAmarillov,41,*Lubbock Montereyd,7,
261,@Amarillo,1997,47,LAmarillov,24,LMidland Leed,7,
261,@Amarillo,1997,48,LAmarillov,46,7El Paso Irvin,6,
261,@Amarillo,1997,49,PFM Marcusv,34,L,17,
261,@Amarillo,1996,35,Record: 8-,2,-,1,
261,@Amarillo,1996,36,LAmarillov,15,"*Clovis, NM",13,
261,@Amarillo,1996,37,LAmarillov,26,#Plainviewd,7,
261,@Amarillo,1996,38,LAmarillov,31,TAbilene Cooperv,28,
261,@Amarillo,1996,39,POdessa Permianv,35,LAmarillos,14,
261,@Amarillo,1996,40,LAmarillov,27,3Pampaf,6,
261,@Amarillo,1996,41,LAmarillos,14,LTascosas,14,
261,@Amarillo,1996,42,LAmarillov,42,nPalo Duros,14,
261,@Amarillo,1996,43,LAmarillov,37,xLubbock Coronados,14,
261,@Amarillo,1996,44,LAmarillov,40,#Lubbocks,14,
261,@Amarillo,1996,45,LAmarillov,28,*Lubbock Montereyd,7,
261,@Amarillo,1996,46,TAbilene Cooperv,20,LAmarillos,14,
261,@Amarillo,1995,35,Record: 6-,4,-,0,
261,@Amarillo,1995,36,LAmarillov,42,"*Clovis, NMd",7,
261,@Amarillo,1995,37,*Lubbock Montereyv,24,LAmarillos,14,
261,@Amarillo,1995,38,POdessa Permians,14,LAmarillov,11,
261,@Amarillo,1995,39,LAmarillod,3,Pampaf,6,
261,@Amarillo,1995,40,LAmarillov,26,LTascosad,7,
261,@Amarillo,1995,41,LAmarillov,40,nPalo Durop,8,
261,@Amarillo,1995,42,xLubbock Coronado,21,LAmarillod,7,
261,@Amarillo,1995,43,LAmarillov,37,#Lubbockv,3,
261,@Amarillo,1995,44,LAmarillor,16,#Plainviewd,7,
261,@Amarillo,1995,45,LMidland Leev,38,LAmarillov,3,
261,@Amarillo,1994,35,LAmarillo,13,*Lubbock Montereyf,6,
261,@Amarillo,1994,36,LAmarillov,34,POdessa Permiand,7,
261,@Amarillo,1994,37,LAmarillov,34,3Pampav,10,
261,@Amarillo,1994,38,LAmarillov,28,LTascosad,7,
261,@Amarillo,1994,39,LAmarillov,31,nPalo Durov,20,
261,@Amarillo,1994,40,LAmarillov,35,xLubbock Coronadod,7,
261,@Amarillo,1994,41,LAmarillov,28,#Lubbockd,7,
261,@Amarillo,1994,42,LAmarillov,31,#Plainviewf,6,
261,@Amarillo,1994,43,LAmarillo,3,,21,
261,@Amarillo,1993,35,Record: 6-,5,-,0,
261,@Amarillo,1993,36,LAmarillov,24,"*Clovis, NM",13,
261,@Amarillo,1993,37,LAmarillov,28,PMidland Highd,7,
261,@Amarillo,1993,38,LAmarillof,6,LDumasy,0,
261,@Amarillo,1993,39,POdessa Permianv,35,LAmarillor,16,
261,@Amarillo,1993,40,3Pampav,27,LAmarillov,20,
261,@Amarillo,1993,41,LAmarillov,60,#Lubbocky,0,
261,@Amarillo,1993,42,xLubbock Coronadov,19,LAmarillod,7,
261,@Amarillo,1993,43,LAmarillov,28,LTascosar,16,
261,@Amarillo,1993,44,LAmarillov,28,nPalo Durov,18,
261,@Amarillo,1993,45,*Lubbock Montereyv,17,LAmarillov,10,
261,@Amarillo,1993,46,LMidland Leev,63,LAmarillov,26,
261,@Amarillo,1992,35,Record:,10,-2-,0,
261,@Amarillo,1992,36,LAmarillov,58,LDumasv,20,
261,@Amarillo,1992,37,LAmarillov,28,"*Clovis, NMs",14,
261,@Amarillo,1992,38,LAmarillov,33,PMidland Highd,7,
261,@Amarillo,1992,39,POdessa Permianv,26,LAmarillos,14,
261,@Amarillo,1992,40,LAmarillov,36,3Pampad,7,
261,@Amarillo,1992,41,LAmarillov,38,nPalo Durof,6,
261,@Amarillo,1992,42,LAmarillov,42,#Lubbockd,7,
261,@Amarillo,1992,43,LAmarillov,20,T,17,
261,@Amarillo,1992,44,LAmarillov,33,7El Paso Irvin,14,
261,@Amarillo,1992,45,L@Amarillo,21,#FW Dunbarv,20,
261,@Amarillo,1992,46,LAmarillov,10,POdessa Permiand,7,
261,@Amarillo,1992,47,7Templev,38,LAmarillod,7,
261,@Amarillo,1991,35,Record:,4,-4-,0,
261,@Amarillo,1991,36,LOdessa Highv,37,LAmarillov,28,
261,@Amarillo,1991,37,POdessa Permianv,35,LAmarillov,3,
261,@Amarillo,1991,38,,3,Pampav,23,
261,@Amarillo,1991,39,LAmarillov,9,LTascosay,0,
261,@Amarillo,1991,40,LAmarillot,50,#Lubbocky,0,
261,@Amarillo,1991,41,LAmarillod,7,nPalo Duroy,0,
261,@Amarillo,1991,42,*Lubbock Montereyv,23,LAmarillos,14,
261,@Amarillo,1991,43,LAmarillov,32,#Plainviewy,0,
261,@Amarillo,1990,35,Record:,11,-4-,0,
261,@Amarillo,1990,36,LAmarillov,17,"*Clovis, NMs",14,
261,@Amarillo,1990,37,LAmarillos,14,LOdessa Highd,7,
261,@Amarillo,1990,38,POdessa Permianv,12,LAmarilloy,0,
261,@Amarillo,1990,39,LAmarillo,3,,21,
261,@Amarillo,1990,40,LAmarillov,35,LTascosas,14,
261,@Amarillo,1990,41,nPalo Durov,28,LAmarillov,22,
261,@Amarillo,1990,42,LAmarillov,34,xLubbock Coronadof,6,
261,@Amarillo,1990,43,LAmarillo,7,,55,
261,@Amarillo,1990,44,LAmarillov,27,*Lubbock Montereyy,0,
261,@Amarillo,1990,45,LAmarillo,21,#Plainviewv,20,
261,@Amarillo,1990,46,LAmarillov,52,nSan Angelo Centralv,22,
261,@Amarillo,1990,47,L@Amarillo,45,7El Paso Irvinf,6,
261,@Amarillo,1990,48,LAmarillov,49,TSouth Grand Prairier,16,
261,@Amarillo,1990,49,#Arl Houstonv,20,LAmarillov,12,
261,@Amarillo,1990,50,#Arl Houstonv,29,L,12,
261,@Amarillo,1989,35,Record: 4-,3,-,1,
261,@Amarillo,1989,36,POdessa Permianv,28,LAmarilloy,0,
261,@Amarillo,1989,37,LAmarillov,20,3Pampar,16,
261,@Amarillo,1989,38,LAmarillov,44,#Lubbocky,0,
261,@Amarillo,1989,39,LAmarillov,25,#Caprockd,7,
261,@Amarillo,1989,40,LAmarillov,20,nPalo Durov,20,
261,@Amarillo,1989,41,xLubbock Coronadov,24,LAmarillov,17,
261,@Amarillo,1989,42,LAmarillov,10,#Plainviewd,7,
261,@Amarillo,1989,43,POdessa Permianv,42,LAmarilloy,0,
261,@Amarillo,1988,35,Record: 4-,5,-,0,
261,@Amarillo,1988,36,"*Clovis, NMv",10,LAmarilloy,0,
261,@Amarillo,1988,37,POdessa Permianv,35,LAmarillos,14,
261,@Amarillo,1988,38,LAmarillov,22,3Pampaf,6,
261,@Amarillo,1988,39,LTascosav,23,LAmarillov,5,
261,@Amarillo,1988,40,LAmarillov,35,#Lubbock,13,
261,@Amarillo,1988,41,LAmarillov,20,#Caprock,13,
261,@Amarillo,1988,42,nPalo Durov,41,LAmarillof,6,
261,@Amarillo,1988,43,LAmarillod,7,xLubbock Coronadof,6,
261,@Amarillo,1988,44,#Plainviewv,15,LAmarillos,14,
261,@Amarillo,1987,35,Record: 7-,3,-,0,
261,@Amarillo,1987,36,LAmarillov,17,"*Clovis, NMs",14,
261,@Amarillo,1987,37,POdessa Permianv,20,LAmarillov,9,
261,@Amarillo,1987,38,LAmarillov,28,3Pampay,0,
261,@Amarillo,1987,39,LAmarillov,37,#Caprockf,6,
261,@Amarillo,1987,40,LAmarillov,49,#Lubbockv,30,
261,@Amarillo,1987,41,LAmarillov,40,*Lubbock Montereyd,7,
261,@Amarillo,1987,42,LAmarillov,15,LTascosaf,6,
261,@Amarillo,1987,43,LAmarillov,27,#Plainviewd,7,
261,@Amarillo,1987,44,nPalo Durov,33,LAmarillov,20,
261,@Amarillo,1987,45,LMidland Leev,35,LAmarillod,7,
261,@Amarillo,1986,35,Record: 6-,4,-,0,
261,@Amarillo,1986,36,POdessa Permianv,42,LAmarillov,20,
261,@Amarillo,1986,37,LAmarillor,16,3Pampas,14,
261,@Amarillo,1986,38,LAmarillos,14,#Lubbocky,0,
261,@Amarillo,1986,39,LAmarillov,28,#Plainview,21,
261,@Amarillo,1986,40,LAmarillov,20,LTascosad,7,
261,@Amarillo,1986,41,#Caprockv,10,LAmarilloy,0,
261,@Amarillo,1986,42,nPalo Duro,21,LAmarillod,7,
261,@Amarillo,1986,43,LAmarillos,14,LMidland Leey,0,
261,@Amarillo,1986,44,LAmarillov,31,nEastwood,10,
261,@Amarillo,1986,45,*Hurst Bellv,24,LAmarillod,7,
261,@Amarillo,1985,35,Record: 7-,2,-,0,
261,@Amarillo,1985,36,LAmarillov,20,*Herefordd,7,
261,@Amarillo,1985,37,LOdessa Highv,27,LAmarillod,7,
261,@Amarillo,1985,38,LAmarillov,33,3Pampav,18,
261,@Amarillo,1985,39,LAmarillos,14,#Lubbockf,6,
261,@Amarillo,1985,40,LAmarillov,24,#Plainviewf,6,
261,@Amarillo,1985,41,LAmarillov,10,nPalo Durod,7,
261,@Amarillo,1985,42,LAmarillov,42,LTascosad,7,
261,@Amarillo,1985,43,LAmarillo,21,#Caprocky,0,
261,@Amarillo,1985,44,LMidland Lee,13,LAmarillod,7,
261,@Amarillo,1984,35,Record: 6-,3,-,0,
261,@Amarillo,1984,36,LAmarillo,45,*Herefordy,0,
261,@Amarillo,1984,37,xLubbock Coronadov,25,LAmarillos,14,
261,@Amarillo,1984,38,LAmarillov,17,LOdessa Highs,14,
261,@Amarillo,1984,39,LAmarillov,35,3Pampay,0,
261,@Amarillo,1984,40,LAmarillov,24,#Caprocky,0,
261,@Amarillo,1984,41,LAmarillov,41,#Lubbockp,8,
261,@Amarillo,1984,42,#Plainviewv,20,LAmarillos,14,
261,@Amarillo,1984,43,LAmarillos,14,LTascosay,0,
261,@Amarillo,1984,44,nPalo Durov,22,LAmarillov,20,
261,@Amarillo,1983,35,Record: 5-,3,-,0,
261,@Amarillo,1983,36,LAmarillov,17,*Herefordd,7,
261,@Amarillo,1983,37,LOdessa Highs,14,LAmarillod,7,
261,@Amarillo,1983,38,LAmarillov,41,#Lubbocky,0,
261,@Amarillo,1983,39,LAmarillod,7,*Lubbock Montereyv,3,
261,@Amarillo,1983,40,LAmarillov,3,#Plainviewy,0,
261,@Amarillo,1983,41,LAmarillov,27,#Caprocky,0,
261,@Amarillo,1983,42,nPalo Durov,27,LAmarilloy,0,
261,@Amarillo,1983,43,LMidland Leev,30,LAmarillov,3,
261,@Amarillo,1982,35,Record:,3,-3-,0,
261,@Amarillo,1982,36,LAmarillov,25,#Lubbockv,3,
261,@Amarillo,1982,37,*Herefordv,32,LAmarilloy,0,
261,@Amarillo,1982,38,LOdessa Highp,8,LAmarillof,6,
261,@Amarillo,1982,39,#Plainviewv,36,LAmarillo,13,
261,@Amarillo,1982,40,LAmarillov,28,LTascosav,24,
261,@Amarillo,1982,41,LAmarillov,3,nPalo Duroy,0,
261,@Amarillo,1981,35,Record: 3-,5,-,1,
261,@Amarillo,1981,36,*Hereford,21,LAmarilloy,0,
261,@Amarillo,1981,37,LOdessa Highv,19,LAmarilloy,0,
261,@Amarillo,1981,38,POdessa Permianv,17,LAmarilloy,0,
261,@Amarillo,1981,39,#Plainviewv,17,LAmarillod,7,
261,@Amarillo,1981,40,LAmarillov,20,#Lubbocky,0,
261,@Amarillo,1981,41,LAmarillo,3,,21,
261,@Amarillo,1981,42,LAmarillos,14,LTascosas,14,
261,@Amarillo,1981,43,LAmarillod,7,#Caprockf,6,
261,@Amarillo,1981,44,nPalo Durov,20,LAmarillov,17,
261,@Amarillo,1980,35,Record: 7-,6,-,0,
261,@Amarillo,1980,36,"*Clovis, NM",21,LAmarillov,12,
261,@Amarillo,1980,37,*Herefordv,17,LAmarillos,14,
261,@Amarillo,1980,38,LOdessa Highv,34,LAmarillof,6,
261,@Amarillo,1980,39,POdessa Permian,13,LAmarilloy,0,
261,@Amarillo,1980,40,#Plainview,3,,21,
261,@Amarillo,1980,41,LAmarillov,28,nPalo Duroy,0,
261,@Amarillo,1980,42,LAmarillov,17,#Lubbockf,6,
261,@Amarillo,1980,43,LAmarillos,14,3Pampav,10,
261,@Amarillo,1980,44,LAmarillov,28,LTascosav,10,
261,@Amarillo,1980,45,LAmarillov,25,#Caprockf,6,
261,@Amarillo,1980,46,LAmarillov,10,#Plainviewv,9,
261,@Amarillo,1980,47,LAmarillov,10,7El Paso Bel Air,0,
261,@Amarillo,1980,48,POdessa Permianv,27,LAmarilloy,0,
261,@Amarillo,1979,35,Record: 8-,2,-,0,
261,@Amarillo,1979,36,LAmarillo,45,#Lubbockv,12,
261,@Amarillo,1979,37,LAmarillos,14,*Herefordy,0,
261,@Amarillo,1979,38,LOdessa Highv,15,LAmarillos,14,
261,@Amarillo,1979,39,LAmarillov,9,POdessa Permiany,0,
261,@Amarillo,1979,40,LAmarillod,7,#Plainviewf,6,
261,@Amarillo,1979,41,LAmarillo,21,nPalo Durof,6,
261,@Amarillo,1979,42,LAmarillo,8,,13,
261,@Amarillo,1979,43,LAmarillov,33,#Caprocky,0,
261,@Amarillo,1979,44,LAmarillov,28,LTascosay,0,
261,@Amarillo,1979,45,*Lubbock Montereyv,23,LAmarillod,7,
261,@Amarillo,1978,35,Record: 4-,5,-,0,
261,@Amarillo,1978,36,L,39,LAmarilloy,0,
261,@Amarillo,1978,37,LAmarillov,24,#Lubbockd,7,
261,@Amarillo,1978,38,LAmarillo,21,*Herefordv,20,
261,@Amarillo,1978,39,POdessa Permianv,43,LAmarillof,6,
261,@Amarillo,1978,40,#Plainviewv,34,LAmarillof,6,
261,@Amarillo,1978,41,nPalo Durov,34,LAmarilloy,0,
261,@Amarillo,1978,42,LAmarillov,23,3Pampap,8,
261,@Amarillo,1978,43,LAmarillov,38,#Caprockf,6,
261,@Amarillo,1978,44,#Plainview,21,LAmarilloy,0,
261,@Amarillo,1977,35,Record: 7-,2,-,0,
261,@Amarillo,1977,36,LAmarillov,34,#Lubbockd,7,
261,@Amarillo,1977,37,LAmarillov,47,*Herefordd,7,
261,@Amarillo,1977,38,LAmarillor,16,LOdessa Highf,6,
261,@Amarillo,1977,39,POdessa Permianv,38,LAmarilloy,0,
261,@Amarillo,1977,40,LAmarillov,19,#Plainviews,14,
261,@Amarillo,1977,41,LAmarillov,34,3Pampas,14,
261,@Amarillo,1977,42,LTascosav,33,LAmarillos,14,
261,@Amarillo,1977,43,LAmarillov,47,#Caprockd,7,
261,@Amarillo,1977,44,LAmarillov,17,nPalo Duros,14,
261,@Amarillo,1976,35,Record: 7-,3,-,0,
261,@Amarillo,1976,36,LAmarillov,28,#Lubbockv,25,
261,@Amarillo,1976,37,LAmarillov,31,*Herefordy,0,
261,@Amarillo,1976,38,LOdessa Highv,10,LAmarilloy,0,
261,@Amarillo,1976,39,POdessa Permianv,29,LAmarillof,6,
261,@Amarillo,1976,40,LAmarillov,35,#Plainviewy,0,
261,@Amarillo,1976,41,LAmarillov,18,3Pampay,0,
261,@Amarillo,1976,42,LAmarillov,41,#Caprocky,0,
261,@Amarillo,1976,43,LAmarillov,10,LTascosaf,6,
261,@Amarillo,1976,44,LAmarillov,34,nPalo Duros,14,
261,@Amarillo,1976,45,*Lubbock Montereyd,7,LAmarillov,3,
261,@Amarillo,1975,35,Record: 4-,6,-,0,
261,@Amarillo,1975,36,LAmarillov,27,*Herefordd,7,
261,@Amarillo,1975,37,LAmarillos,14,#Lubbockv,3,
261,@Amarillo,1975,38,LOdessa Highv,30,LAmarillov,18,
261,@Amarillo,1975,39,POdessa Permianv,43,LAmarilloy,0,
261,@Amarillo,1975,40,#Plainviewv,19,LAmarillod,7,
261,@Amarillo,1975,41,LAmarillov,19,PBorgerv,12,
261,@Amarillo,1975,42,3Pampav,28,LAmarillov,12,
261,@Amarillo,1975,43,LAmarillov,12,#Caprockd,7,
261,@Amarillo,1975,44,LTascosa,3,,21,
261,@Amarillo,1975,45,nPalo Durov,35,LAmarillo,21,
261,@Amarillo,1974,35,Record: 3-,7,-,0,
261,@Amarillo,1974,36,LOdessa High,21,LAmarillod,7,
261,@Amarillo,1974,37,LAmarillov,35,*Herefordd,7,
261,@Amarillo,1974,38,LAmarillov,15,#Lubbockv,10,
261,@Amarillo,1974,39,LOdessa Highv,20,LAmarillod,7,
261,@Amarillo,1974,40,POdessa Permianv,20,LAmarillod,7,
261,@Amarillo,1974,41,#Plainviewv,19,LAmarillof,6,
261,@Amarillo,1974,42,LAmarillov,40,PBorgery,0,
261,@Amarillo,1974,43,3Pampaf,6,LAmarilloy,0,
261,@Amarillo,1974,44,#Caprockv,15,LAmarillod,7,
261,@Amarillo,1974,45,LTascosav,34,LAmarillod,7,
261,@Amarillo,1973,35,Record: 2-,6,-,2,
261,@Amarillo,1973,36,*Hereford,21,L,2,
261,@Amarillo,1973,37,LAmarillos,14,7Wichita Fallss,14,
261,@Amarillo,1973,38,#Lubbockv,27,LAmarillos,14,
261,@Amarillo,1973,39,LAmarillo,13,LOdessa Highv,12,
261,@Amarillo,1973,40,#Plainview,21,LAmarillof,6,
261,@Amarillo,1973,41,PBorgerv,20,LAmarillo,13,
261,@Amarillo,1973,42,LAmarillov,20,3Pampad,7,
261,@Amarillo,1973,43,#Caprockv,42,LAmarillod,7,
261,@Amarillo,1973,44,LTascosav,15,LAmarillos,14,
261,@Amarillo,1973,45,LAmarillo,8,,13,
261,@Amarillo,1972,35,Record:,5,-5-,0,
261,@Amarillo,1972,36,LAmarillo,8,,13,
261,@Amarillo,1972,37,LAmarillo,21,#Lubbockd,7,
261,@Amarillo,1972,38,*Herefordv,32,LAmarillov,3,
261,@Amarillo,1972,39,LOdessa Highv,28,LAmarilloy,0,
261,@Amarillo,1972,40,#Plainviewv,35,LAmarillov,15,
261,@Amarillo,1972,41,nPalo Durov,42,LAmarilloy,0,
261,@Amarillo,1972,42,#Caprock,21,LAmarilloy,0,
261,@Amarillo,1972,43,LAmarillos,14,PBorgerf,6,
261,@Amarillo,1972,44,LAmarillov,10,,3,
261,@Amarillo,1972,45,LAmarillov,10,LTascosad,7,
261,@Amarillo,1971,35,Record: 4-,7,-,0,
261,@Amarillo,1971,36,LAmarillov,3,LAmarillov,3,
261,@Amarillo,1971,37,7Wichita Fallsv,25,LAmarilloy,0,
261,@Amarillo,1971,38,LAmarillo,45,#Lubbockf,6,
261,@Amarillo,1971,39,LOdessa Highs,14,LAmarillov,9,
261,@Amarillo,1971,40,#Plainviewv,20,LAmarilloy,0,
261,@Amarillo,1971,41,LAmarillo,21,#Caprockp,8,
261,@Amarillo,1971,42,*Herefords,14,LAmarillo,13,
261,@Amarillo,1971,43,PBorgers,14,LAmarillod,7,
261,@Amarillo,1971,44,3Pampav,23,LAmarillos,14,
261,@Amarillo,1971,45,LAmarillod,7,LTascosay,0,
261,@Amarillo,1971,46,LAmarillov,33,nPalo Duroy,0,
261,@Amarillo,1970,35,Record: 7-,3,-,0,
261,@Amarillo,1970,36,7Wichita Fallsv,34,LAmarillod,7,
261,@Amarillo,1970,37,LAmarillov,15,LOdessa Highy,0,
261,@Amarillo,1970,38,LAmarillov,23,#Plainviewy,0,
261,@Amarillo,1970,39,#Lubbockv,23,LAmarillov,12,
261,@Amarillo,1970,40,LAmarillov,34,#Caprocky,0,
261,@Amarillo,1970,41,nPalo Duro,21,LAmarillod,7,
261,@Amarillo,1970,42,LAmarillov,42,*Herefordd,7,
261,@Amarillo,1970,43,LAmarillov,31,PBorgerf,6,
261,@Amarillo,1970,44,LAmarillov,34,3Pampay,0,
261,@Amarillo,1970,45,LAmarillov,17,LTascosay,0,
261,@Amarillo,1969,35,Record: 6-,2,-,1,
261,@Amarillo,1969,36,7Wichita Fallsv,54,LAmarilloy,0,
261,@Amarillo,1969,37,LAmarillov,31,#Lubbockv,2,
261,@Amarillo,1969,38,LAmarillo,21,LOdessa Highd,7,
261,@Amarillo,1969,39,LAmarillo,13,LTascosad,7,
261,@Amarillo,1969,40,LAmarillov,25,#Caprocky,0,
261,@Amarillo,1969,41,nPalo Durov,35,LAmarillod,7,
261,@Amarillo,1969,42,LAmarillos,14,*Lubbock Montereys,14,
261,@Amarillo,1969,43,LAmarillov,30,PBorgerv,20,
261,@Amarillo,1969,44,LAmarillov,35,3Pampay,0,
261,@Amarillo,1968,35,Record: 6-,3,-,0,
261,@Amarillo,1968,36,LAmarillov,20,7Wichita Fallsy,0,
261,@Amarillo,1968,37,LAmarillov,31,#Lubbockf,6,
261,@Amarillo,1968,38,LOdessa Highv,10,LAmarillod,7,
261,@Amarillo,1968,39,nPalo Durov,35,LAmarillod,7,
261,@Amarillo,1968,40,*Lubbock Monterey,21,LAmarillod,7,
261,@Amarillo,1968,41,LAmarillov,27,PBorger,21,
261,@Amarillo,1968,42,LAmarillo,21,#Plainviewv,12,
261,@Amarillo,1968,43,LAmarillov,47,3Pampad,7,
261,@Amarillo,1968,44,LAmarillov,12,#Caprockf,6,
261,@Amarillo,1967,35,Record:,11,-,0,
261,@Amarillo,1967,36,LAmarillov,9,LAmarillov,9,
261,@Amarillo,1967,37,LAmarillov,20,7Wichita Fallsf,6,
261,@Amarillo,1967,38,LAmarillov,33,LDumass,14,
261,@Amarillo,1967,39,LAmarillov,35,#Lubbockv,12,
261,@Amarillo,1967,40,LAmarillo,13,LTascosad,7,
261,@Amarillo,1967,41,LAmarillov,40,LOdessa Highy,0,
261,@Amarillo,1967,42,LAmarillov,30,nPalo Durof,6,
261,@Amarillo,1967,43,LAmarillov,42,*Lubbock Montereyf,6,
261,@Amarillo,1967,44,LAmarillov,35,PBorgerd,7,
261,@Amarillo,1967,45,LAmarillov,41,3Pampay,0,
